GSM2233972	GSM2233976	GSM2233978	GSM2233982	GSM2233983	GSM2233984	GSM2233985	GSM2233987	GSM2233988	GSM2233990	GSM2233991	GSM2233992	GSM2233993	GSM2233994	GSM2233995	GSM2233997	GSM2234002	GSM2234007	GSM2234010	GSM2234012	GSM2233971	GSM2233974	GSM2233977	GSM2233979	GSM2233998	GSM2233999	GSM2234000	GSM2234001	GSM2234005	GSM2234011	GSM2234013	GSM2234014	GSM2234017	GSM2234020	GSM2234027	GSM2234029
ARID5B-TRA2A	7.00328636324069	7.0614913845032	6.45599428275257	6.65452664675087	6.56808033525678	6.4427990750527	6.37775501584662	6.67754778858644	6.20766791428254	6.66785477022572	8.08129682634785	7.34191245535791	6.58746311621579	6.56231339258952	5.50517374124121	6.27285505905874	5.21055584180475	6.49976226008349	7.26050007354473	6.7356540542421	6.6977564527418	6.74199394333526	6.46085712008833	6.26825393778596	8.30928986872874	6.53676652658086	5.88821510220305	8.77994874741196	6.42314225926258	6.31970257955699	6.37174294867721	7.68667415260011	6.71908525880676	5.8467754056349	6.13049688458946	6.37222463208745
BANP-TRA2A	5.52950710193082	7.41648241232923	6.94478827470695	7.33370103308022	6.91186667527208	6.61741311139079	7.15821338535741	6.86274483970652	6.93140318809819	6.97957546964281	7.89329361804789	7.3129072451726	6.7977494007217	6.94181028595995	6.55561130222776	7.36404087695323	6.22684980381743	6.88203656201841	6.56459601837474	6.94157859457411	7.02925347930092	6.89462076135763	6.93450141317373	6.81480259983705	7.34787774268817	7.04099780707884	7.61663330423092	7.56020673376671	6.79028538006528	7.25436373934001	7.1677455001895	7.18702948274975	6.9131929235339	7.2380855029887	7.06567255721666	6.88640028144815
BARX1-TRA2A	7.4096342074055	7.5763817262667	6.85989454558873	7.16789273004159	7.08885461015882	6.9737453193863	6.9054827474236	7.22376184865894	7.2097089610794	7.05351039740776	8.25479166394666	7.46975908559818	7.10350257908593	6.93783593106534	6.06720990131447	7.18292884542603	6.33141054539274	7.13499478285533	7.10326369466668	7.14195402821673	7.21642462480071	6.96504356059178	7.18265826054314	6.76443718549105	7.49800152846346	7.14040736814312	8.11250029987511	7.93343452064252	7.18518240556888	7.41060301485568	7.20660748676089	7.41207452299	7.31891519269095	7.21860883149672	7.31707155142628	7.19461250391669
GLI3-TRA2A	7.50934378760451	7.71203799596839	7.53927282714866	7.6023199142175	7.52705942847484	7.02983177695188	7.50859293412626	7.58053973148262	7.55102702045738	7.53146210484027	8.33306870800976	7.82316613222744	7.54299187461783	7.57053901662422	7.34107981075135	7.02694989116998	7.27500318058117	7.49078670967717	7.72873345171931	7.55844887477031	7.88085327961177	7.79870119565534	7.53142582844724	7.55386590580433	8.42933324048562	7.7481863467156	6.95988278687979	8.19691761366947	7.52209616050045	7.5649725161086	7.66385680318766	7.81964075186364	7.68586755743345	7.78515368049787	7.67148157399374	7.65479783790909
LHX2-TRA2A	7.66459457607326	6.073963181447	6.66447956963438	7.47733694249725	6.87576125574836	6.16329346727932	7.00596376871033	6.69883678236306	6.76003473924942	6.87498060246696	7.73567832676717	7.12550551392206	6.8349469115384	6.75671256524012	5.89371609666847	6.64495198679126	6.52137555316335	6.68202392173984	6.3112940137967	6.89099381922779	7.18221797405914	7.34320007105433	6.78640635255253	6.57565867674661	7.62459714024084	6.98074716766899	6.63375437588746	7.08341338785927	6.86249831968641	6.98968907402494	7.00707687679923	7.43862449768997	6.98205255349941	6.72967230223232	6.98994120649998	6.83853885246434
FOXG1-BICD1	6.42709176586203	6.42644009815773	6.51359666282754	7.3676687245037	6.85742601943768	5.86579300543941	6.89597054571027	6.93616176093616	6.80808997356901	6.5766599574068	7.66931535218691	6.67482278102629	6.6206114161205	6.16030124063478	6.48447733143232	6.741978378364	6.59995615719153	6.74934924443238	6.42988638825818	6.73416113056361	7.57814428034924	6.11713977583797	5.21343522817783	6.12280034397477	7.88883130873407	6.22632899399083	7.4766654519623	6.83469225691489	6.36408805489033	6.63199679511033	6.21974668887293	6.54291276142452	6.69300669237823	6.5892716261959	6.80336155225919	6.11818310383349
HMGB1-BICD1	6.34550184354565	6.34694265544721	5.81699527034765	5.89702325690425	5.92252968884347	5.6196098892139	6.17562632055848	6.30201601171437	5.83005309044729	5.63707370766042	7.42072365033631	6.24010634451797	5.91629979551624	6.04170570667213	6.00508851456556	5.95326020487819	4.32371928098091	5.74152496672031	5.99178753957179	6.24720076597799	7.02056270191906	4.79577259848453	4.68944019415351	5.74029473199765	8.04013420668875	5.86943670361269	6.14304871410359	5.9532986037736	5.79575298473974	5.70090987983504	6.0568350986687	5.59787861030901	5.98284992878028	6.24883350413337	6.04258868910794	6.52061490745025
UBP1-BICD1	6.15312235894895	6.6712583740193	6.11054254033012	5.99587507350773	6.42332938668031	6.28471892870596	7.13839805021045	6.21936366910126	6.43927382184116	6.18368392620403	8.03157050874157	6.65377155983009	6.18507968585754	6.16314176566776	5.90710988579814	6.2132078146895	4.2237509673497	6.31887838123254	6.32676715824402	6.34275448841514	6.43739772757532	4.65573585519822	4.82914790544935	5.47305155373823	9.32805598850304	6.49505117847457	7.27951792239463	6.15089142830502	6.2212726444979	5.99319894896765	5.81956187367868	5.84908652906402	6.22475092195873	6.06553331680989	6.18303294747319	6.47749464174058
PPARA-BICD1	12.7241191546445	12.9545943813196	13.0869589209012	13.1143887561595	12.9785982604341	12.7487467116989	12.9623487994599	13.0675362109957	13.0950330903086	12.9977815370089	12.9316582329174	13.0745587137154	13.0005102590569	12.8988622307318	13.172469464363	13.0239561521566	12.9176261406533	12.9991099494185	12.9377961585178	13.0754760088838	13.1104019047407	13.3165198449544	13.3897925571427	12.9017005235966	13.0257033933725	12.9689607994422	13.3005666857517	13.2346223932931	13.1810983512459	13.1757780451979	13.1201911378788	13.1477578955939	13.1421132673297	12.9353510737049	13.4090423862831	13.2840331264644
SKIL-BICD1	6.6164120662264	6.04418794694162	6.13944056837516	6.67096291024359	6.5463483977247	5.73071919104656	6.97796947785389	6.19233188740658	5.92478982950921	6.03600100087638	7.33296500382538	6.71050698279865	6.26453069933615	6.30964644175482	6.04593301948098	6.39176519517474	4.47477273088813	6.33773740034815	6.29237036112009	6.18427536837675	7.15993865020062	4.24643120455015	3.86763701584097	5.18823871062199	8.64517249506463	6.15522376765635	5.90648227649646	5.70029478558999	5.43058884299145	5.76615093395917	6.82027886355395	5.37214361376371	5.9041805079321	5.64121888516912	5.54718793933446	7.32464444858027
BPTF-BICD1	7.46387382580818	7.53597804630709	6.90998021436937	6.64225356963377	7.26861037581912	7.02239689870694	7.21788502518746	6.95966239543702	7.19736312837219	6.95325515172794	8.82812269020758	7.58277597807611	7.04143640399707	6.72116375660278	6.81534434487611	6.97219708778329	5.47002634411362	6.95809304860973	6.96698634890649	7.14769227502623	8.31259696769848	5.84678498525258	5.45903989981836	5.64441915270231	9.87919865431969	6.92959396247774	7.53391190941319	6.89507424297666	6.206617541507	6.70641075048688	6.04093518129034	7.12388556466281	7.01028491131096	6.85847148309753	6.90014626277828	7.27405948555545
HAND1-BICD1	7.80292686338697	7.72207576713885	7.71849883227739	6.97661835331579	7.82788907113732	7.8188788661046	7.71193596690395	7.60569347190133	7.80637594544189	7.62768892992332	8.70683796984366	7.8924648985406	7.67401617558167	7.67935641103662	7.79009254841759	7.63827838217833	6.79806984538564	7.69521976587973	7.92396344526782	7.84856418600245	8.10884135266858	7.36723828559253	6.81116699992864	7.24519065030981	9.18013082677841	7.86166855008267	7.15156989198819	7.63218117837246	7.89477894465824	7.79313288672245	7.67774871993521	7.5680264883113	7.7078490446135	7.71023546286929	7.53507460801029	8.60483389480629
MAFG-BICD1	6.45459463896462	6.55615620574265	6.50440586635337	6.78344091029246	6.61354856759365	6.75108472866073	7.00002716508001	6.97958489547506	6.9198067620196	6.49544893946917	8.04753600547612	7.20325512065645	6.63384938478065	6.59819746775624	6.60438632443676	6.07568894652762	4.61469136766009	6.87953135693992	6.68487296058234	6.80653424771	6.50893619429476	4.77880183354785	4.63416153833255	5.06927297664046	9.38064423535944	5.8027461306088	7.06099224249849	6.09304348296014	5.75978886178959	5.78148024387102	6.45633260378986	6.22899808922195	6.27587799133467	6.71714296183403	6.25265766536378	5.27098456497977
NCOA4-BICD1	6.50310621262427	6.67332995382995	6.55001150142874	5.86237413410862	6.66196085962943	6.19328210672803	6.83361269641053	6.67683942983523	6.71749797064469	6.26497613322722	7.63341214735672	6.68843951920128	6.55966601447524	6.22105858800398	6.43658569470961	6.51141677567216	5.55960067894358	6.6000048023666	6.70078757471904	6.76442517286867	5.67381932717042	5.35644481821429	5.89704461893386	6.11946958619619	7.88574234078254	6.38487561558195	6.70278854413667	6.58455663925182	6.76249613258631	6.37086361824308	6.27501151736085	6.66865674094709	6.6193223462723	6.09356350258741	6.48696629631408	6.59101857270211
PAX7-BICD1	6.98403454127978	7.70181327766946	6.91880603814033	6.90117534022511	6.98618824665093	7.88480261234807	7.33148189159871	7.26472763335346	7.39887329461652	7.04371769229041	7.92687342599453	7.48364648796422	6.99584581681418	7.31460895669753	7.25694220782782	6.69921368822818	6.28784345070397	7.20794348574526	6.87869316945503	7.29059230494414	7.30924558425849	6.67918147291617	6.56838674169381	6.55046896924598	8.40229729571054	7.53362311012233	6.91818805884971	7.07230922560554	6.88197761071331	6.72677932560396	6.66415379328615	7.42877379484426	7.15358291245428	7.23590384597877	7.08313314436573	6.56088003233691
ZBTB44-BICD1	8.66282048208339	8.88515957571732	8.83954456197762	8.01204058395382	8.6201838182202	8.0983751843161	8.90482857029488	8.59962238840242	8.66766993628747	8.74100959378816	9.15563087993911	8.92503026949669	8.76611820616677	8.56086659591421	8.8666624864704	8.78405764262325	8.83120927685263	8.75469971715523	8.70219141949707	8.78961504342806	8.32881216191726	8.80924855909367	8.41298131875467	8.65206932200579	9.15539231328293	8.96826815332844	9.29126596083762	8.88426762154893	9.01350812801087	8.79648629694316	8.78949018892575	8.9007693307253	8.87849379421232	8.64513005811725	9.00777364714494	8.48464673253048
ELF2-PICK1	6.07052931431559	7.26170541992094	5.46811940692265	4.8822313089086	5.48040029539463	4.75474450199087	5.82189821990488	5.81201074899626	4.95415007206522	3.48494654901079	5.39486628765451	5.42411510015761	5.1655517199944	5.4019807484097	6.7444483815202	5.65027270990257	6.5549585305795	5.68221177728554	5.72019840693569	6.19647995439087	5.89792984897304	7.19354935410821	6.71339008704689	5.01364366562679	5.61720046263241	6.10093260978094	8.19161465946219	5.47463882930856	6.92959196453779	5.84041737931634	5.47093996617333	5.82211714916291	5.93627191454134	5.80931504206721	5.89745668864518	6.18039115680263
NFKBIA-PICK1	7.86422869342834	4.89166927116773	5.63682456322681	5.83537575757546	6.97492643700974	5.58179199035521	5.38258266938425	6.22920915542892	5.46022002095494	3.85206832070163	5.47922103818708	5.64692250147166	5.76367961780416	5.44597177796518	5.87982075374188	5.64856477538855	5.97562156980058	5.47571851448646	5.48232819788917	6.19336320754172	5.81308190302813	7.9412270308331	5.78570296408029	6.01379230911502	5.84782170918227	5.53376558308842	7.37988586698215	5.62188254650425	5.46948448401314	6.10847205663221	5.84147365401613	6.22117866240191	5.87060526736884	6.53138737294165	6.01276568131236	6.71688613039177
SNAI1-PICK1	8.85079859659203	8.25958402431758	8.52389312049999	8.67159155952106	8.86019286329761	8.70640960754301	8.25037270002025	7.91715220956905	8.35718770161714	8.69095636480188	8.52130586884689	8.67311485012365	8.35162871702957	8.41705299938064	8.61822011777352	8.51930677875708	8.54326139496843	8.57090505443102	8.20047534903489	8.67345278692935	8.4650714998271	9.5020298835959	8.85595757600097	8.48228092794959	8.53575020951079	8.11735119669673	7.60192662460592	7.62140113385925	8.30309885346495	8.29365678741155	8.44756935810992	9.39060816613768	8.41880058949786	8.82764022930023	8.45016707804206	8.36418880946
NFRKB-PICK1	9.58599500587775	2.79474284672065	5.13362468666897	5.16428567004411	6.81529196968768	5.24138710305255	5.2349591028874	3.68455638511753	5.11008031943592	3.42003965014162	4.36509208041733	5.42740594251229	4.75737565789015	4.9954424774868	7.19283982782872	4.65598782452204	6.28435050685357	4.91670858154434	4.13725510496072	5.88508403844743	4.96549356233065	11.5994934659485	6.73649447947368	4.58687422436542	5.01156668537061	4.8873459369353	-2.24710743871825	2.20913603075272	5.75182296576645	4.68321396136251	5.13523815313467	7.30392929975042	4.87047141984411	5.72812570276322	5.09253242137105	5.73672982086987
NUP153-PICK1	7.69362015656156	2.57295598230927	5.42462749586477	6.45287954632384	6.63126323208203	5.87756213042981	5.26720027507224	4.95432869563743	5.75544555721729	4.51972874079762	4.84401851747589	5.47339561715832	5.44634225737275	5.32885770305313	6.41114870982821	4.9111519085062	6.24187822047965	5.1994592477203	4.10704379339603	6.10320140491591	5.36554584003187	10.7807794097602	5.87940564326108	5.10213078103862	5.264270180038	4.94385254434364	1.9124390761646	3.53583591570792	5.92758282876878	5.30007321627933	5.52489860544851	7.5573073976752	5.27539994920659	6.03697217090502	5.52183663063055	6.34688367510698
SKIL-PICK1	10.7529251394147	3.09284211126909	5.37133471266479	6.24911626486046	7.76697325473533	5.53343202851325	5.05438439938099	3.16641755243238	5.8946311888467	4.35514079970899	4.58034065640278	5.3864796998746	5.29806326967524	4.89889877986374	6.75718576075661	4.32952556026535	5.83191563660239	5.0363508023388	3.06353326946922	6.23885114415467	4.64714539424052	10.787626569524	5.67689621299164	5.01532754169186	4.95218341423669	4.25074089119961	1.41229351053718	3.18564190213414	5.17917085680054	5.07806667358173	5.18329553701639	6.74328359215195	4.90578969556687	5.53889508767521	4.89647840929695	6.44544892868852
ZNF592-PICK1	11.6391923604591	0.523846312429455	5.18048130175698	5.96868961745412	7.16471351652274	6.06671381603569	4.73180673485687	2.45262317302972	5.09945815868784	5.20026002868137	4.58185958956709	5.41689052501675	5.05230193899905	4.82557212650977	7.01570759825134	4.72689322184793	5.71211929263808	4.63329653553465	2.71377563088689	6.20936192961202	4.50058680310551	14.5972031100528	5.27481832902583	4.61972440747597	5.00297497840702	4.26691715963089	-3.44903560817095	2.56774323351887	4.17496745855854	4.66206459867624	4.97561039979364	7.82773483394286	4.60345121874984	5.41815110344172	4.78287312428174	4.92573445409998
ZBTB7B-PICK1	7.94153943032605	5.69082491778305	6.18776520134836	6.20161964593714	7.17388232302876	6.40884353121157	6.14296003807851	5.3850861504076	6.26845790707191	5.2013062845688	5.74539375298463	6.13852792747753	6.16934825664936	6.09117657027666	6.75336965326053	6.17109649157636	6.80705946520212	5.99485075915818	5.1200267861102	6.54218011015891	5.90106195623909	10.0630808401158	6.08705974948039	5.95521300109371	6.20750459041795	5.63199459872651	2.64511771111158	4.71725419220196	6.14907294939574	5.91692592567772	6.20453678780275	7.49563439370486	5.85818377327885	6.23994409221933	5.95573634478249	6.37252682352745
ARNT2-PICK1	9.33142030966494	9.18178304391432	9.15507918529462	9.13942868688784	8.81488412004319	9.06284114297276	9.19031435766689	8.76019007201415	8.97983043972198	9.72679783220616	9.12624548189433	9.00359981183993	9.2596997536684	9.07854971842912	9.3057313729507	9.17149673441855	9.16482833781919	9.17947222007888	9.10889131721888	8.96651700115856	9.30420624245519	9.52802161882076	9.57582102293478	9.1829560781737	9.05445574484804	9.20076498056801	9.83681107548284	9.3874091726793	8.88847873063153	9.01768964279844	9.3174060150879	9.18083243112687	9.20094050982175	9.44028044369247	9.41591508640028	8.70923893043312
BARX2-PICK1	7.76388627718927	3.88830962619799	5.54926853580436	6.41214229021298	6.6373751465878	5.53017579454182	5.10082536415297	5.1972209167709	5.81440362961163	5.30771590811932	4.82481649650509	5.61396752157535	5.03840186819536	5.30281443998891	6.76811703055584	5.54621065194375	5.94852600814269	5.24270361487058	4.50669856380178	5.99817681358245	5.22263962941396	11.9916464285878	6.22254210759165	5.27424539898945	5.5551889148977	5.59002039199898	-0.023784114410148	4.0840299844901	6.04228813302275	5.41232787515551	5.40282519488629	7.26024345587832	5.34379037496815	5.85772109357613	5.53006421894634	5.82637194127688
DBP-PICK1	7.6089469884904	8.37828228130047	8.1594590110291	8.15083656693497	8.20682219367083	7.96455543408806	8.29393135344407	7.41211607159099	8.31631035298619	7.81647624436354	7.99683413291888	8.11225446663775	8.16889098830279	8.11441974566634	8.42507554095721	8.33990004806395	8.3016318950153	8.16319818748801	8.3570228447432	8.32940696457359	8.38628060110432	8.47936002470546	7.88769009846784	8.3202179618886	7.917928954909	7.99620335444757	9.1851010156655	8.27951192374002	8.27290229270321	8.41572515314499	8.38949788996412	7.92584777719046	8.28056369563805	8.50460356671215	8.25634234824524	8.42864623335637
